ID,Item_Outlet_Sales
FDE02OUT018,1287.4116348792265
FDN45OUT017,3735.6550938726414
FDS09OUT013,838.6020003265866
NCA54OUT018,2588.0192899636413
FDP09OUT010,562.5096250319218
FDC53OUT045,1528.0010731322702
NCM55OUT017,3111.5413690882506
FDL09OUT018,2668.852450889821
FDA11OUT019,250.14343491522592
FDA50OUT045,1550.0560601943153
FDC23OUT017,3097.2090753230545
FDE22OUT049,2673.899512639721
FDD23OUT046,3250.658053721023
NCA29OUT049,3074.9331991799827
FDK38OUT046,2430.956072311464
DRC13OUT046,1998.8461254200029
NCP43OUT049,3006.893477941048
FDX28OUT049,1542.6196815880112
FDF08OUT049,1431.161911046023
FDZ33OUT046,2512.5684705043423
FDD10OUT049,2775.649577790599
FDO58OUT017,2742.6634842154244
FDI50OUT017,3927.411082065833
FDO58OUT045,2688.693818625618
FDX08OUT013,3224.043518104524
NCK17OUT010,131.96113090645684
FDF39OUT035,4363.343990498292
FDU45OUT010,258.67580352047355
NCJ18OUT018,1654.1410868103883
DRC27OUT019,550.376122355929
DRC25OUT035,1490.1892563071037
FDU59OUT035,2397.13109843764
FDU28OUT035,3286.4639109019827
NCP30OUT046,834.2549565247758
FDB39OUT018,799.6764690984659
FDE41OUT013,1394.3859603092474
DRH11OUT010,194.27755729711987
FDA58OUT045,3705.3451607599745
FDU50OUT046,1995.3416278162258
FDM34OUT013,2051.0097302165964
FDM44OUT027,2722.3301735034643
FDR39OUT045,3033.9165898355905
FDM25OUT045,2928.293584582958
FDQ49OUT049,2557.003165119959
DRH25OUT018,827.0087432255724
FDM09OUT027,4215.191433247679
FDL44OUT019,448.4029210253936
NCR42OUT018,595.7774002365535
DRL59OUT046,890.7782243118345
FDX43OUT013,2658.3888295163547
DRK47OUT010,561.8485517198587
FDU48OUT018,1605.9341910669364
FDY12OUT045,885.0225134046802
NCN43OUT018,1729.1599277999721
NCM55OUT018,2627.102572699923
FDQ21OUT027,3206.124958785546
FDX13OUT035,3999.3749354190727
NCK30OUT027,5684.260853562761
FDG20OUT049,2883.765415314573
DRG27OUT017,827.7804159535725
FDY14OUT018,3601.7578739539763
FDP59OUT035,1675.8632305272756
FDU60OUT017,2961.772913348924
NCC18OUT019,443.4501694026521
DRJ39OUT017,3944.926841703661
FDS07OUT049,1870.1834091331139
FDM08OUT027,5706.90912526503
FDP51OUT045,1885.106803379241
FDU16OUT035,1376.3814726555947
FDH12OUT013,1761.5619651491756
DRE48OUT010,513.5966321958418
NCL42OUT027,6356.248746761062
FDR21OUT045,2887.832020434204
NCW29OUT035,2125.616086515845
FDO11OUT013,4218.190028245053
NCM31OUT049,2087.142806878215
FDV35OUT019,288.9141223057004
FDF58OUT017,1054.1611389636375
NCE43OUT049,3028.5744115801167
FDA02OUT035,2667.077802580567
DRL37OUT010,134.42262581451533
FDR24OUT018,1344.7583989247657
FDW59OUT049,1335.9223759706192
FDS22OUT049,876.8247822299679
FDW24OUT017,854.4520970290026
FDU24OUT035,1649.7321469762471
FDA21OUT027,5458.735336731323
FDH58OUT027,2978.98308977925
FDW36OUT018,1390.714560359864
FDI45OUT027,5121.400357088672
FDU01OUT018,2884.5780815898297
FDF35OUT027,3007.2689842384843
FDU43OUT019,575.8483419537994
FDE24OUT019,305.7994204488605
FDK50OUT049,2722.4199884476716
FDG31OUT045,1033.2517207868957
FDC60OUT045,1601.0958045431842
FDL36OUT013,1533.509577878964
FDP21OUT013,3000.357331441325
FDW16OUT045,1443.3965552370137
FDX02OUT017,3915.729417205479
FDQ58OUT027,3930.062901559098
FDT51OUT046,1889.8727936179594
FDD59OUT049,1274.9187055834193
NCM42OUT018,1635.0473545240247
FDA57OUT018,625.3173999904164
FDZ48OUT035,1733.2244171180673
FDE46OUT045,2594.5795861229026
NCZ30OUT019,348.6138305470884
FDB56OUT017,3161.64528491902
FDA25OUT027,2548.838798995019
FDD20OUT013,2018.1124009569053
FDL25OUT013,1527.8975669020847
NCO18OUT049,3036.0737843937986
FDJ45OUT017,786.4631868199523
FDR12OUT035,2977.9596812042273
NCF19OUT010,144.48279860439632
FDK25OUT046,2866.427118782308
NCR17OUT046,1949.3721178541257
FDC52OUT046,2485.3211442488146
NCA54OUT017,3090.6889009354013
FDR45OUT010,574.4089550800239
NCM19OUT049,1891.372542746948
FDF39OUT027,5968.78479125905
FDX23OUT049,1518.4114963173572
FDD58OUT027,2748.862639101804
FDX28OUT013,1695.0544440896854
NCD31OUT013,2655.791181227095
FDU57OUT018,2292.3355245250777
FDI27OUT046,907.0803470828381
NCM42OUT046,1867.4760058544118
FDD32OUT027,2275.837476899142
FDI34OUT013,3661.7815910502754
NCM29OUT049,2015.649570688862
FDG46OUT018,1592.0716908255615
DRC01OUT010,170.18669022355047
FDB15OUT027,6407.257140172555
NCA17OUT027,3577.532280021195
FDF10OUT046,2746.957636788458
FDR26OUT027,5195.202433465709
FDI02OUT049,1745.4532167767475
NCM54OUT010,321.236889215583
FDF14OUT013,2420.459393464286
FDJ33OUT010,259.539202045443
FDM20OUT035,3972.763225615447
FDC03OUT027,5573.263712413067
NCX05OUT046,1876.2837888063586
NCM41OUT027,2597.4253059953776
NCU29OUT010,409.70375407323763
FDQ59OUT017,1383.2713897896617
FDH46OUT010,208.20650163740862
FDH09OUT013,837.6257775257702
NCD06OUT045,853.1279811551371
FDC15OUT035,2659.675805265806
DRD37OUT027,1258.8571117343001
FDT28OUT027,3657.6591968357934
FDR28OUT027,4377.79680153663
FDT38OUT017,1385.8475727916602
FDV34OUT027,2110.4333644688495
FDY52OUT035,1144.9313494081207
FDB34OUT013,1382.2417284536102
DRL23OUT018,1411.8242272929035
DRB24OUT046,2378.5654427041345
FDJ50OUT046,983.8524515522471
FDQ49OUT035,2774.162067291819
FDP20OUT035,1920.1252733087501
FDV19OUT027,4415.319965549251
NCR54OUT045,3003.452975690408
FDO09OUT010,580.0877787508922
FDS57OUT018,1799.884873857227
FDN10OUT049,1906.181577845636
FDV23OUT049,1980.6409102253563
FDY28OUT049,3649.318430427024
DRG51OUT013,2658.177687066507
FDD45OUT019,273.37723106811393
NCL18OUT027,5380.448303375683
NCM29OUT013,2041.5917354735182
FDF17OUT027,5536.16077834492
FDE22OUT017,2684.009722815088
FDQ22OUT017,799.899752728875
FDS01OUT013,3166.04213725793
FDW35OUT027,1116.7662393491075
FDJ33OUT046,2039.4304885570475
NCF54OUT035,3025.4818412017303
FDE09OUT013,1625.8405388364438
NCE06OUT045,2510.7144598688697
DRH49OUT049,1283.1452491989587
FDY43OUT045,2868.0859243498444
NCT05OUT017,4129.2729251385545
FDZ34OUT045,3005.2859021028908
FDL38OUT017,1432.7887122943089
FDZ31OUT017,3155.7975184639618
FDR14OUT035,997.2866767896032
NCN54OUT049,1282.1678514119023
NCC42OUT027,3561.4629717178946
FDK08OUT017,1677.1026655730027
FDP59OUT013,1677.2718735800145
FDV22OUT035,2881.8435052660398
FDD33OUT035,3759.0190228215506
DRE60OUT027,5509.526642209277
FDK52OUT046,3507.802325348372
FDA02OUT017,2661.337328029399
FDM56OUT049,1698.5930644182163
FDE57OUT035,2079.8540529651896
FDM32OUT045,1424.2950738751838
NCQ30OUT027,3138.749006356726
FDQ27OUT027,2580.6661890861756
FDT60OUT027,3204.0248963450053
FDU43OUT049,3812.782263589513
NCO55OUT035,1851.5619491174832
FDG02OUT045,2811.8905039614447
FDJ28OUT013,3173.18812833393
FDP40OUT045,1815.3895557307064
FDJ38OUT045,3074.662177729841
NCC54OUT017,3705.641001403793
NCZ41OUT046,2036.764057919243
FDK38OUT019,333.0629050739433
FDU52OUT013,2424.1161158216178
FDC40OUT046,1296.0247167322732
NCR30OUT017,1215.192823921658
NCN18OUT017,1898.1271157829801
FDB50OUT035,1346.0729688257145
FDG04OUT013,3236.020032911524
FDR26OUT035,2871.0498115837718
NCT17OUT018,2655.4136848062
FDX35OUT027,5883.740871243452
FDS12OUT046,2101.173277845226
NCZ29OUT027,3287.078121138427
FDB38OUT010,364.72531917565067
FDP12OUT013,763.9666613395013
FDP22OUT046,904.9027921169254
FDS26OUT018,3751.2652808272996
FDR52OUT046,3162.895149362704
DRJ13OUT046,2592.3345268893427
FDU48OUT027,3448.345764298672
FDE29OUT035,1124.8665934143
NCT29OUT049,1961.3699835428633
DRK37OUT018,2901.7254440893435
FDK55OUT046,1383.3423603914669
FDR07OUT046,1668.42061869152
FDO21OUT027,5590.577473381289
FDK46OUT049,4122.757582204365
FDB12OUT045,1647.514080200754
FDT31OUT027,4740.62250487145
FDJ33OUT045,1897.6729697939832
FDC26OUT027,3176.4699145404393
NCQ02OUT045,2994.044737317498
FDP08OUT010,578.0877794099947
FDB11OUT027,5591.309818922335
FDV55OUT013,2547.046582974185
FDW20OUT049,2043.956860191774
NCJ18OUT019,318.99400480260897
FDC41OUT018,1042.9339745343948
FDE14OUT027,2626.3249384222668
FDG35OUT013,2727.8596447509904
FDF45OUT035,1028.9724575237665
FDS19OUT027,2327.02434438363
FDS58OUT019,393.79530306572155
FDA26OUT017,3858.5766261369013
FDM32OUT049,1388.7032182890814
FDL45OUT046,2039.1697658372955
FDZ55OUT049,2530.7898199261354
FDY37OUT049,2199.6596993261073
FDO46OUT046,2857.800529321367
FDQ60OUT046,1917.2684257724814
FDA19OUT018,1689.424171646034
FDL15OUT046,2495.3982791732014
FDM10OUT018,3205.9601415705156
NCL05OUT017,806.9234997794563
DRK49OUT010,124.78297515687247
NCE18OUT027,6223.523279288484
FDG40OUT049,797.0856169127281
DRI59OUT045,3872.9855549798876
FDK28OUT035,4002.3102339024877
NCD06OUT019,150.53840370711114
FDO11OUT019,583.7397520490006
FDK27OUT046,2034.3570316372945
FDT43OUT027,1403.990435412065
FDD38OUT018,1377.82615310157
FDA16OUT049,3804.4855632758
FDL14OUT027,4263.385409256623
NCM17OUT049,843.4318344101966
FDD20OUT045,1956.838160899159
FDA40OUT045,1390.2266125691353
FDL43OUT045,1285.4666325928279
FDV15OUT045,1641.4505580195414
FDE52OUT046,1413.4914156647073
NCL17OUT010,391.9871167866139
NCJ31OUT045,3463.4277275397435
FDR60OUT045,1263.1530008776829
NCA18OUT035,1873.1602526916517
FDS21OUT027,1870.6811176435301
FDW09OUT035,1344.0002435686151
FDL26OUT035,2767.582379392063
FDS47OUT018,1282.7652394533468
FDC39OUT046,3343.5490951794277
FDT51OUT035,1894.6399471557847
FDK40OUT035,4034.8296791989205
NCG19OUT045,3340.5877542936237
FDZ07OUT046,1140.8900133374611
FDF08OUT027,2543.0443121104904
FDO04OUT013,884.6170542187335
FDK41OUT018,1191.5183465839166
FDP15OUT049,4039.9646806647897
NCD43OUT018,1485.0489814998343
NCP18OUT013,2516.219968917935
FDZ51OUT046,1510.1827854287321
DRH13OUT035,1689.0565261594945
FDF38OUT045,804.0142390234254
NCI43OUT045,870.9622478819848
FDM38OUT027,1889.6161246745678
FDS03OUT013,1057.1186615631175
DRJ47OUT017,2914.9863692342997
FDT50OUT010,200.19200191724758
FDV02OUT046,2706.140303187796
NCG18OUT017,1707.4118854611108
FDW52OUT046,2869.928953459444
FDS40OUT035,807.4886015187152
FDN31OUT017,3130.342413987879
FDA37OUT045,1847.0447220854537
FDA15OUT046,3683.3514593803134
FDL39OUT046,2844.203582197684
FDJ53OUT045,1856.2905537841184
FDX22OUT013,3296.7652038827746
NCZ42OUT045,3831.022390901996
FDD56OUT027,4340.031964012198
FDD40OUT017,3112.1262143427266
FDS50OUT013,3714.915280252682
NCN14OUT013,2962.1360657430387
FDT15OUT013,3019.1172617951843
NCS18OUT027,2814.304451134384
NCO26OUT010,260.63837814081916
FDF58OUT018,849.0194516092369
NCB19OUT013,1435.9638601034103
FDH26OUT017,2154.518251490727
DRB24OUT027,3722.645557439784
FDA49OUT018,1215.067031506577
FDB32OUT045,1555.1050667230136
FDI36OUT017,3169.3653965065414
NCA17OUT010,380.09496185379226
FDH22OUT013,2016.812114772533
NCM26OUT018,2466.903547650616
FDT15OUT027,5069.790947682769
FDB16OUT018,1279.8616604029814
NCP54OUT027,3370.983969471513
FDJ36OUT013,1709.2757531962486
FDO28OUT045,1845.520420641778
FDU09OUT013,831.4330995675077
FDF29OUT017,2079.218436261729
FDY08OUT013,2076.0182536823554
DRJ59OUT018,586.6254752372906
FDT23OUT027,2299.3062452119334
FDU15OUT018,603.7032855807287
FDT47OUT013,1638.0982602008642
FDI53OUT019,413.47553063327126
FDR59OUT018,3351.2509457638243
FDD53OUT035,798.5829059202836
FDY51OUT017,3691.8811906270216
FDT04OUT049,791.0340184548463
FDU51OUT049,2945.7306284758292
FDG14OUT035,2622.2421527843453
NCU06OUT045,3734.4489659490455
DRG25OUT046,3106.057789400642
DRH49OUT035,1264.3520151739765
FDN15OUT035,2072.751642509073
FDL43OUT018,1023.3778945505256
NCT18OUT049,3337.259475009708
NCB31OUT013,3844.184273154325
FDK57OUT035,1852.0471697768592
FDY04OUT019,435.3723306766855
NCP54OUT046,2040.4730717278778
FDF41OUT013,3904.4004286164227
FDM01OUT045,1650.516115872871
FDW03OUT045,1716.6214691874777
FDF28OUT045,1937.6026598784022
FDY37OUT017,2190.2531179967236
FDQ03OUT017,3958.50048835085
FDP51OUT027,2862.825675205596
FDJ40OUT017,1805.1000091398416
FDC32OUT049,1475.288992856484
DRI49OUT027,2321.4846120812117
NCW54OUT017,927.0677271035914
FDF09OUT017,783.8477493073833
FDP45OUT018,3138.3736901460616
DRJ23OUT018,2965.853639132385
FDS59OUT017,1826.0450797928277
FDY08OUT046,2123.817167346302
FDX16OUT049,2615.231537653613
FDY16OUT018,2836.9926033497077
FDK32OUT035,2788.5857712093643
FDQ22OUT013,783.5522292433152
NCC31OUT018,2534.376058936229
FDG58OUT049,2532.7655069512593
DRF48OUT013,3057.0537343903006
DRH36OUT049,1126.033545993945
NCR30OUT035,1277.9843813090174
FDB03OUT019,561.4712274205646
FDZ28OUT027,3379.796918141228
FDR35OUT017,3162.6620848674415
DRD15OUT027,5354.224797452791
FDJ33OUT019,299.124983778609
FDA56OUT010,244.11798544750548
FDP56OUT046,921.2564870265722
NCT30OUT046,910.1673380896301
FDK15OUT017,1671.775967091974
FDH44OUT018,2071.6985019799463
FDV01OUT013,2670.066661122729
DRG03OUT017,2618.698063091766
FDG50OUT027,2501.588202543537
FDR16OUT010,602.0815695579803
FDZ60OUT046,1602.4706163157302
DRG03OUT045,2651.32208547859
FDS56OUT018,3530.5434111474297
FDU33OUT045,865.1946222372194
DRD27OUT035,1501.6835276113045
FDW22OUT046,3577.4806322322675
DRA24OUT045,2693.2928961163047
FDF38OUT049,840.9620910256209
FDX48OUT013,2588.4744014938983
FDS58OUT018,2509.045504525122
FDC32OUT046,1469.0718852291473
NCQ29OUT045,3666.0964805790945
DRK39OUT018,1269.5380596162433
NCS38OUT017,1874.5974121856007
DRO47OUT013,1839.6765090750275
DRG27OUT027,1307.2691880847738
FDC57OUT027,5314.353789085452
FDS55OUT046,2495.7185621360077
NCJ06OUT018,1745.4236607628784
FDO01OUT019,296.74286449703936
NCM55OUT045,3027.9041556837574
FDC52OUT049,2509.4884708754653
FDQ15OUT045,1297.272565834042
NCT30OUT027,1504.4985619415954
NCR42OUT027,1178.2339848201402
FDD28OUT035,903.4317665355659
FDQ34OUT049,1619.0119934261859
FDZ12OUT027,3298.0407377166343
DRE13OUT019,222.06309114465068
NCN07OUT019,303.1150476748298
FDM28OUT035,3145.2011574561907
FDI10OUT017,2898.3780305369496
FDQ25OUT013,2645.936344865148
FDA38OUT010,568.6509400236032
DRI13OUT049,3635.115666587161
FDY20OUT027,2610.787930651384
NCZ53OUT035,3154.7550521623116
NCM31OUT013,2570.3807588905593
DRB01OUT017,3032.464426102765
DRF37OUT046,3949.7485171572935
NCF42OUT049,2947.20699163702
FDF16OUT018,2208.712825479735
FDB41OUT013,811.6481713773848
FDR34OUT013,3984.249491363177
FDR15OUT018,2448.9374111676793
NCV42OUT019,307.45713529982146
FDW51OUT035,3800.3941957068573
FDU36OUT017,1637.2747249566924
FDX60OUT049,1292.472331461674
FDY03OUT035,1820.1734350916622
FDW55OUT045,3981.8394927257673
FDT01OUT010,603.0280893122351
FDG58OUT013,2466.8847650011653
FDK21OUT017,4108.994883058835
NCS41OUT019,378.5287443808951
FDS10OUT045,2966.419346578371
NCT53OUT046,2673.6622312289146
FDJ28OUT018,2731.0309479126313
FDX44OUT045,1408.8535247371783
FDT20OUT018,579.9221761706126
FDO44OUT017,1745.2288501651597
NCX17OUT049,3201.973110877836
FDY01OUT017,1966.0151332606924
FDJ12OUT027,5501.903002660659
DRK35OUT018,651.1977009196106
FDD47OUT019,331.3106603760943
NCM53OUT035,1793.1533194020706
FDO45OUT013,1397.4323906981365
NCM42OUT010,268.0514961795915
FDE04OUT046,2734.0225584846858
NCI30OUT027,5619.284262936508
FDZ19OUT013,2877.901635973307
FDW57OUT013,2957.8771631008044
FDA25OUT013,1671.6276104510193
FDT22OUT046,1023.0377071983734
FDP51OUT013,1986.7914751356261
FDD48OUT027,2954.3243923244886
FDY39OUT035,3161.939844552037
FDO48OUT010,648.8241543193785
FDD23OUT027,4987.524058847991
DRN35OUT027,1235.523520977749
FDT01OUT035,3584.4521674556217
FDC20OUT010,190.96997181174788
DRJ35OUT035,1058.3956071856574
FDB32OUT046,1527.0244456761354
FDL24OUT046,2939.2122008300353
NCV42OUT035,1929.7304273510713
FDZ46OUT046,1808.0670758029726
FDC15OUT013,2553.6272809554443
FDD08OUT019,97.08470273164632
FDY50OUT049,1424.1684587801242
FDD36OUT013,1929.5904792410252
FDG57OUT027,1468.3964319807426
FDL21OUT018,621.9644141860449
FDN16OUT027,2612.4898988360073
FDJ09OUT027,1166.3164487105546
FDS01OUT010,444.2186695872063
FDV33OUT017,4178.951625597207
DRE12OUT017,1725.6865010843896
FDR07OUT013,1673.4104546589826
FDP48OUT010,490.12666390455803
NCB55OUT035,936.5635213170412
FDQ08OUT013,905.8288190093123
FDR34OUT035,4204.888201686737
FDO33OUT046,1757.3759780570317
FDP13OUT045,828.3381644810105
FDX12OUT049,3868.607858183898
NCT06OUT049,2839.6586914313257
FDR16OUT019,507.2670796437181
FDE36OUT046,2917.6730347770626
FDZ36OUT049,3335.4951281385474
FDV13OUT045,1397.515934652315
NCZ17OUT035,824.4406784597542
FDU56OUT045,3006.638959711089
FDM09OUT035,2862.045618252964
FDV02OUT017,2987.590203205627
FDS34OUT018,1541.715053803694
FDA11OUT049,1533.8697989834016
FDP09OUT017,3862.8066017867213
FDB29OUT027,2969.2595547091523
FDT19OUT017,2925.0067508224624
DRH15OUT017,852.0097244727378
FDY38OUT046,3556.335322362472
FDF14OUT027,3628.051284243397
FDN48OUT010,218.49350187306374
FDQ12OUT013,3919.243270227134
NCJ43OUT045,2802.1569008131128
FDE17OUT019,318.69373200388486
FDB05OUT035,3862.0236464306117
FDH10OUT045,2446.322383633715
NCR06OUT017,782.2335927020495
FDU32OUT018,1689.7016332526578
FDD56OUT049,2957.9480180626088
FDO36OUT018,2730.221545246224
FDH16OUT010,204.81603835916562
FDX10OUT018,634.2776772734416
FDZ37OUT017,1467.0678857798418
FDU31OUT010,631.8282623207101
DRC49OUT049,2072.857766251158
FDL15OUT045,2662.1506569116054
FDN32OUT019,515.5552659913246
DRH59OUT027,2046.3840336657317
NCU29OUT049,2567.623826324951
FDR37OUT019,476.0282528439062
FDS14OUT018,2472.883456309024
FDU02OUT027,5966.732204370994
FDJ08OUT035,3138.833371378724
NCZ06OUT045,3615.9753707631694
FDO31OUT049,1337.3480003592738
FDH31OUT018,1357.6952833934456
FDS58OUT017,2727.5378320956097
NCA53OUT027,1570.4351408547475
FDF50OUT046,3316.6556818832814
NCW42OUT049,3580.565993574448
NCQ17OUT045,2588.0026885975544
FDK51OUT018,3680.5595174109867
NCW41OUT010,412.69818963115443
NCR29OUT017,882.648511493819
FDB08OUT019,341.38177407152693
FDA40OUT027,2537.194838604136
FDL14OUT018,2517.914025874535
FDB47OUT046,3501.450481876564
FDO03OUT035,3891.0762779469696
DRK13OUT019,455.1731104439955
FDX13OUT010,564.7175532080965
FDF52OUT046,3182.288999802212
FDT11OUT013,2965.446707575164
FDB08OUT013,2520.082347926435
FDQ28OUT018,2311.1013386842633
FDD29OUT045,4184.911009788865
NCQ29OUT027,5475.3040689964455
NCO02OUT013,964.4117543167215
FDR56OUT010,542.8454959251231
NCM54OUT049,2084.958093196847
FDP51OUT035,1872.4478185891962
FDT38OUT013,1330.3396290785688
FDZ20OUT018,3167.641647199018
FDJ53OUT013,1934.3515290461364
FDX13OUT049,4067.016973231269
FDP58OUT035,3684.8529933296986
NCK31OUT019,147.42176172873232
FDA35OUT018,1612.0449647514733
FDV37OUT018,2965.2156299028893
NCO07OUT027,5540.294435590773
FDA20OUT045,2987.036786705083
FDZ59OUT035,2724.7053289530786
NCY17OUT017,821.8060548799963
FDQ28OUT035,2787.5932886034066
FDV35OUT017,2604.605098657134
FDQ36OUT013,745.4994031580117
FDD34OUT018,2528.6078050353344
FDK51OUT045,3976.756673446937
FDV31OUT035,2861.6307361606537
FDR04OUT035,1645.0027794875434
FDR14OUT049,945.3302548969907
DRC36OUT010,477.1622425329531
FDE39OUT019,309.69729583872345
FDP57OUT049,1678.7338870367882
FDE57OUT046,2140.14397702169
NCN18OUT046,1738.1130382724111
NCQ05OUT018,2277.804648221858
FDW47OUT035,1942.1475611406336
FDV46OUT035,2077.4860570402884
NCP29OUT045,1057.8335206104
FDE09OUT018,1540.3049598270538
NCU06OUT027,5955.867249814243
FDT19OUT010,502.0780845332686
DRF15OUT017,2603.9055222258557
DRI51OUT013,2780.475690438645
NCX54OUT013,1692.9402404183863
DRE01OUT013,3843.0401661177534
NCB07OUT045,2973.788505138399
FDU50OUT035,1855.8746788934723
FDG40OUT035,801.2390087395786
FDW10OUT018,2707.536102272318
FDX51OUT013,2973.436225126735
NCP17OUT045,1103.5339444598596
FDP21OUT035,3267.232093596729
FDL04OUT045,1573.72490351891
FDV23OUT013,2003.6032119067083
FDF24OUT046,1357.0705023608098
FDH56OUT027,2990.443863525981
FDB51OUT049,970.7049462934708
FDI58OUT027,2537.5488940056707
FDR20OUT013,832.0315432690073
FDC51OUT018,1665.9332749668392
FDB16OUT027,2305.5429706341224
FDE40OUT049,995.8302178147704
NCM17OUT035,868.0122136896699
FDU56OUT035,3280.84364996411
FDS32OUT019,315.68106195688
FDX02OUT049,3679.8938944235833
FDT39OUT027,4188.969538197667
FDE35OUT017,900.3593297602642
NCI42OUT019,528.7855229460736
DRL23OUT046,1643.290598856095
FDA10OUT046,1849.4352396556324
FDA11OUT013,1488.020469195353
NCM06OUT046,2555.400757258934
NCT05OUT035,4120.753459218502
NCQ02OUT010,491.9157479631959
NCY06OUT049,2067.3495415371663
FDY56OUT035,4037.3871516385693
FDL02OUT035,1707.1742148663
NCI06OUT035,3042.815782249354
FDQ14OUT045,2476.853875928609
FDQ12OUT017,3932.829643677216
FDP36OUT046,925.7557348643651
FDK21OUT027,5722.415905686535
FDO40OUT045,2628.969685645384
NCK54OUT019,290.231054421317
FDY09OUT018,2617.2385690639303
NCW30OUT049,3875.000017764667
NCC55OUT027,1110.958885883514
FDE58OUT018,1626.785167049465
FDR39OUT013,3096.3027920904133
FDU28OUT049,3141.509271539887
FDH08OUT017,3796.615775549679
FDG35OUT045,2642.792774406254
FDG22OUT049,841.1349111889436
FDC34OUT035,2745.1276591713286
FDP15OUT018,3293.9316547111534
FDK34OUT010,601.2988468671124
FDU45OUT035,1960.660076555559
FDQ04OUT027,1238.0643916612612
FDX22OUT018,2959.1170664381293
FDB45OUT017,1639.4465782615061
NCH43OUT027,5393.877980320323
DRE60OUT046,3381.022043822265
FDD17OUT027,5953.346457841993
NCM54OUT017,1998.2922951715352
NCH55OUT013,1893.623781813639
NCT06OUT017,2773.747146923862
FDA48OUT027,5576.901531607182
FDY58OUT027,6067.942856699219
FDO25OUT045,3393.5243444312964
FDN50OUT045,1560.3120292382273
FDH35OUT035,2914.919886773142
FDK09OUT045,3788.863882382164
FDO16OUT013,1456.1944000775104
FDW11OUT045,1054.9782976365348
FDU47OUT027,3617.478525228247
NCQ42OUT010,307.1599363444589
FDK55OUT027,2617.754232685178
FDN08OUT049,1851.6562453947192
FDT57OUT045,3909.3492995273955
FDJ12OUT018,2985.0126832200162
DRL59OUT017,928.8970165934193
NCN53OUT046,1013.664599462904
FDO51OUT010,115.27441604211727
FDK56OUT017,3084.2757871385065
FDY12OUT035,927.436108686428
FDU15OUT035,855.1152713351955
FDQ19OUT046,3567.0549194580144
DRF15OUT045,2616.920584620314
DRE25OUT019,209.25186907482777
FDK57OUT018,1693.8727820158012
FDD33OUT010,584.4426211247778
FDR34OUT027,6489.17232496139
FDU04OUT045,1918.2441739330618
FDE35OUT019,173.26417573843096
NCD31OUT035,2971.0447548631237
FDJ56OUT035,1756.0096963665717
NCU53OUT046,2644.2090771667636
FDD39OUT035,3717.7658053230616
NCU17OUT019,232.60184218642385
FDJ20OUT046,1983.2931137353944
NCW41OUT018,2425.0135673400328
FDL52OUT035,853.0437483670318
FDS39OUT035,2133.841476143077
DRJ47OUT045,2847.957189481894
FDP13OUT010,127.60729259666108
DRK39OUT010,186.34664825286384
FDF28OUT010,273.0273925913435
FDB09OUT045,1894.2221982323877
FDM51OUT046,1631.5665253979312
DRM49OUT018,756.2084790367127
DRF23OUT013,2882.443492312093
DRH01OUT035,2929.2338680845533
FDH12OUT027,2826.4771450895137
FDA28OUT019,268.7517088122612
FDW37OUT018,1256.5488725942296
FDF02OUT046,1663.2497255435662
DRL37OUT046,806.2487772050163
NCF43OUT046,2002.7774623398457
FDH08OUT010,557.3948052589764
FDR34OUT019,578.7804368409362
NCK19OUT049,3364.4504828640797
NCD55OUT018,599.4830175579376
FDT27OUT049,3739.157749128773
FDQ57OUT045,2404.8718484959268
FDA47OUT035,2683.956782339444
DRG15OUT027,1912.8017940293137
FDE05OUT018,2091.3407278366008
FDN46OUT046,1685.123313854598
FDX27OUT027,2656.3222596993023
FDT51OUT045,1730.9603073861808
FDU33OUT013,816.6425029404771
FDJ16OUT027,1692.9978599655722
FDD20OUT019,321.00333964586775
FDT36OUT049,789.8068053964256
DRF15OUT027,3425.021281995624
FDN52OUT010,185.3592906077852
FDC22OUT027,5500.002421965044
FDX15OUT045,2681.4999568147136
FDT13OUT013,3225.706959404083
FDU04OUT017,2016.550499868238
FDU31OUT019,507.8726629466585
FDW59OUT027,2299.4103204322587
NCO29OUT046,2741.0023057086364
FDL15OUT035,2729.3046132598106
FDI41OUT049,2574.2665754808295
FDQ48OUT049,1673.9026762481114
DRI39OUT013,904.3264229523573
FDI08OUT013,3935.229307044082
FDC21OUT049,1825.639390196204
FDF58OUT035,1148.3502725609824
FDS08OUT010,417.6777060905141
FDE47OUT045,1922.7260669415148
NCP18OUT019,305.6079664953428
NCR41OUT013,1558.063517807173
FDA27OUT013,3745.1579066369973
FDA43OUT035,3244.4736896181757
FDA49OUT045,1398.69736533962
NCE55OUT018,2505.0351439293445
DRM49OUT027,1490.9357213728972
FDF22OUT027,5353.496017040154
FDQ15OUT018,1130.4154160349804
NCS54OUT017,3104.3797976021515
NCY05OUT013,740.3638652812888
FDR45OUT046,3747.5259573748494
FDK57OUT049,1965.0602777720283
FDF41OUT010,541.8426078609717
FDV21OUT046,2020.7387025662465
FDD51OUT046,873.8943880982597
FDF33OUT046,1805.0491734758325
FDA38OUT046,3875.5555131231217
FDR56OUT045,3085.89927483617
NCN41OUT017,1990.8415115933067
FDC60OUT027,2570.5818725394347
FDB47OUT045,3375.0910139955195
DRH01OUT013,2988.567003861498
FDW08OUT046,1685.9821937605382
FDF38OUT027,1365.6048494358504
FDY32OUT017,2565.5183074662527
FDG34OUT049,1729.398977897424
